y_test,y_pred
9645500,15251452.631578946
4348000,4904854.148471615
11829900,10982058.826923076
6902500,6770826.315789473
4675200,6577257.86163522
6015900,7427003.493449782
8155500,10128187.301587302
7005800,8194646.79144385
29554100,24033901.796407185
17033500,16927065.36312849
4396600,4990861.471861471
13527600,6525491.338582677
4457800,5572875.1773049645
1945600,1211584.2794759825
8640000,7427003.493449782
7748200,7427003.493449782
6240100,5424037.226277372
20522000,14871509.401709402
5772800,6577257.86163522
5864200,6947436.269430052
2435200,5521441.758241759
2700400,4213171.698113208
4198400,2151101.3698630137
5840000,8264716.049382716
13574400,5521441.758241759
3338000,4904854.148471615
3020800,2627471.186440678
16782000,18696161.76470588
6944300,10722364.285714285
6084500,6773153.503184713
7236400,11156651.489361702
3988400,6525491.338582677
6679300,11156651.489361702
6169600,7502446.511627907
2099200,2151101.3698630137
7335000,12923541.420118343
4059000,5572875.1773049645
9631600,5242493.1034482755
5832000,4904854.148471615
6427900,8194646.79144385
16546000,5648964.814814814
7276800,6577257.86163522
435200,6387200.0
19272000,18696161.76470588
3924800,5572875.1773049645
6140200,9604430.64516129
460800,3901062.295081967
4915200,1072818.6046511629
665600,2627471.186440678
4428800,3901062.295081967
2482800,7166255.555555556
1209600,6577257.86163522
3113600,4213171.698113208
9745700,7828053.846153846
1459200,1681017.3410404625
12833400,10861135.454545455
9131700,10722364.285714285
6672400,8194646.79144385
1891200,6577257.86163522
2876800,5521441.758241759
8573600,8617572.727272727
15805500,11156651.489361702
5283200,6577257.86163522
20351200,24033901.796407185
51200,550158.4905660377
1177600,3901062.295081967
9140900,6773153.503184713
15239600,13761523.27586207
3565000,5572875.1773049645
2268800,6577257.86163522
2867200,3901062.295081967
20743600,10861135.454545455
5483600,5572875.1773049645
3418400,4904854.148471615
9707200,6525491.338582677
6110300,8194646.79144385
6150400,4904854.148471615
10586000,8194646.79144385
460800,1211584.2794759825
4361600,5648964.814814814
7150200,6770826.315789473
5110200,4990861.471861471
17950000,16927065.36312849
7455600,9604430.64516129
5855800,10128187.301587302
13675800,5999249.1228070175
10473900,13761523.27586207
15924800,8264716.049382716
2688000,3901062.295081967
7459800,9155456.0
5810400,5648964.814814814
4011200,4904854.148471615
9839100,14871509.401709402
3540400,6525491.338582677
4823200,4904854.148471615
6028800,2627471.186440678
896000,1681017.3410404625
921600,1072818.6046511629
5881500,5424037.226277372
14220800,7502446.511627907
3731400,6947436.269430052
8646200,10128187.301587302
8460300,7917255.395683453
2778200,5242493.1034482755
11826600,5572875.1773049645
10579900,6773153.503184713
9260800,6577257.86163522
3468800,3915054.5454545454
5243700,7828053.846153846
18848000,5521441.758241759
3456000,2627471.186440678
13451400,9033719.696969697
435200,2627471.186440678
15522100,11156651.489361702
5155500,7427003.493449782
3840000,3915054.5454545454
12820300,11156651.489361702
11052000,9212127.083333334
5970300,7828053.846153846
9532700,12923541.420118343
9402000,4904854.148471615
22239600,24644666.666666668
3926400,5521441.758241759
3520000,5521441.758241759
1075200,1681017.3410404625
8441400,9604430.64516129
3251200,3901062.295081967
2457600,1211584.2794759825
6133600,5424037.226277372
2393600,5521441.758241759
32438200,24033901.796407185
8421400,11332790.909090908
7793800,9907051.612903226
11371100,6770826.315789473
7125200,9390321.212121213
4974000,6770826.315789473
3558400,3901062.295081967
4803200,5648964.814814814
3949600,4904854.148471615
1792000,3915054.5454545454
9084100,8194646.79144385
10125100,11267743.47826087
38072000,16927065.36312849
8355200,7917255.395683453
9977600,6577257.86163522
2073600,2627471.186440678
1408800,4213171.698113208
28945100,13761523.27586207
4981500,6408169.724770642
4554200,6947436.269430052
8709200,8617572.727272727
1331200,1211584.2794759825
8821400,8670825.2
15850500,13761523.27586207
3483600,4213171.698113208
6118400,2627471.186440678
6215600,9307200.0
256000,2627471.186440678
5882000,5424037.226277372
8321700,12923541.420118343
4326400,5196800.0
4581600,4213171.698113208
9274800,6525491.338582677
5273600,2151101.3698630137
12260600,7427003.493449782
8131400,8670825.2
9485100,12923541.420118343
6297600,2627471.186440678
11139700,11156651.489361702
2828800,5648964.814814814
50422200,24033901.796407185
5913300,6420612.280701755
10912100,10863653.846153846
6467400,6773153.503184713
8942800,9033719.696969697
14027400,13761523.27586207
16189800,12923541.420118343
6772000,8264716.049382716
9088700,7828053.846153846
1980000,4213171.698113208
5079400,5424037.226277372
9847000,8617572.727272727
6528700,11156651.489361702
7112100,6770826.315789473
7040700,6773153.503184713
4626000,5572875.1773049645
4480000,2627471.186440678
7602400,8194646.79144385
102400,550158.4905660377
2793800,6525491.338582677
10813000,8194646.79144385
11604800,5648964.814814814
6889500,8194646.79144385
4635100,5424037.226277372
10078000,6773153.503184713
3020800,1072818.6046511629
14585400,11156651.489361702
15782900,10722364.285714285
10179900,10861135.454545455
5986000,7892860.0
7090000,4904854.148471615
6423600,6770826.315789473
6315900,8670825.2
8971100,7828053.846153846
3982800,4213171.698113208
5732100,6408169.724770642
5459500,8670825.2
6871600,8670825.2
13975700,24033901.796407185
7705600,4213171.698113208
10899400,12923541.420118343
4833000,4990861.471861471
6177400,6770826.315789473
13928300,10861135.454545455
7912700,9033719.696969697
691200,2627471.186440678
7575200,4213171.698113208
3584000,1211584.2794759825
8689900,11156651.489361702
2710400,5521441.758241759
4096000,2627471.186440678
4463300,6408169.724770642
25029800,24033901.796407185
5828800,5457200.0
8299600,6525491.338582677
4360800,4990861.471861471
8985600,2627471.186440678
2304000,3901062.295081967
10540600,14871509.401709402
21201900,18696161.76470588
12506000,9604430.64516129
1843200,1211584.2794759825
8029300,6773153.503184713
15733300,12923541.420118343
6156800,7828053.846153846
7270400,2151101.3698630137
10099500,7335302.857142857
28060700,18696161.76470588
7543800,6408169.724770642
3443200,2627471.186440678
4952000,4904854.148471615
12742000,10861135.454545455
6604800,6387200.0
742400,2627471.186440678
13046400,13761523.27586207
460800,1681017.3410404625
2625600,5521441.758241759
6558600,8670825.2
7437400,6773153.503184713
10670400,6577257.86163522
7968600,11156651.489361702
13912900,11156651.489361702
870400,1211584.2794759825
16516500,16927065.36312849
9348800,5521441.758241759
8400000,5648964.814814814
29234600,6525491.338582677
7136000,5521441.758241759
6201600,5648964.814814814
8037700,12923541.420118343
11344700,18696161.76470588
6224000,5521441.758241759
1382400,3915054.5454545454
7548800,6577257.86163522
6801600,4904854.148471615
10007800,11332790.909090908
31223000,24033901.796407185
5605200,7427003.493449782
2419200,3915054.5454545454
2864200,4990861.471861471
4416000,6577257.86163522
7789700,7917255.395683453
4572800,5521441.758241759
7089000,8670825.2
5443200,6525491.338582677
2044000,4213171.698113208
5402800,5572875.1773049645
4970400,5648964.814814814
4513400,4990861.471861471
14745600,8670825.2
2150400,1426285.7142857143
10181800,10861135.454545455
307200,1072818.6046511629
9302100,6773153.503184713
3857600,6525491.338582677
128000,2627471.186440678
9074400,12923541.420118343
5806200,8670825.2
15269000,12923541.420118343
32448100,24033901.796407185
5772800,5521441.758241759
4780600,6525491.338582677
7177600,6947436.269430052
7810600,8194646.79144385
3167200,5648964.814814814
7419000,9390321.212121213
27894600,10861135.454545455
691200,5196800.0
2380800,3901062.295081967
4094200,6947436.269430052
8943100,15597353.333333334
6306300,8194646.79144385
3928000,5648964.814814814
5710800,11156651.489361702
9553600,16927065.36312849
16960100,13761523.27586207
793600,2627471.186440678
12566900,12923541.420118343
7168400,8670825.2
9000800,7917255.395683453
128000,2627471.186440678
3865600,2151101.3698630137
8997200,8670825.2
11641500,9229030.0
26330500,18696161.76470588
5158400,8264716.049382716
345600,3915054.5454545454
16704000,6577257.86163522
6117600,6770826.315789473
5785600,2627471.186440678
25600,1681017.3410404625
1433600,1211584.2794759825
6533600,5624623.2558139535
18622600,18696161.76470588
16024600,8617572.727272727
11498800,8670825.2
3571200,5521441.758241759
7589200,6947436.269430052
10694400,6577257.86163522
16054800,18696161.76470588
6061500,6408169.724770642
17478600,10722364.285714285
2150400,3681280.0
2636800,4213171.698113208
8920300,11156651.489361702
2115200,7502446.511627907
5440000,6947436.269430052
3633200,4904854.148471615
11780800,11156651.489361702
9553200,6770826.315789473
10216400,13761523.27586207
3843200,5521441.758241759
11297300,11535673.333333334
4684800,5521441.758241759
768000,1211584.2794759825
9135100,7917255.395683453
8780800,3901062.295081967
6302900,10128187.301587302
4417200,4990861.471861471
7264800,5648964.814814814
4500100,6770826.315789473
7303200,15597353.333333334
870400,1072818.6046511629
6980900,4674050.0
8434500,9390321.212121213
8336900,10722364.285714285
14142800,16927065.36312849
7534100,7427003.493449782
4453500,8670825.2
23413500,12923541.420118343
7029000,8194646.79144385
3012000,5648964.814814814
1254400,3915054.5454545454
0,550158.4905660377
8444700,9033719.696969697
7698800,6947436.269430052
1715200,1306548.148148148
3276800,1211584.2794759825
4267400,7828053.846153846
512000,1306548.148148148
13946800,11156651.489361702
12675200,7502446.511627907
6381000,6773153.503184713
5132800,5521441.758241759
3015800,4990861.471861471
1587200,2627471.186440678
10760400,11535673.333333334
13333000,6525491.338582677
11330700,11156651.489361702
2789600,5648964.814814814
14784900,11156651.489361702
24024000,18696161.76470588
8918200,8194646.79144385
3405600,5648964.814814814
3260200,4990861.471861471
5550200,4990861.471861471
460800,1681017.3410404625
20309000,24033901.796407185
9160400,9033719.696969697
3970000,6770826.315789473
17238000,18696161.76470588
3533200,6525491.338582677
1536000,2151101.3698630137
102400,1211584.2794759825
3865600,2627471.186440678
4654600,6947436.269430052
4604500,5424037.226277372
4433800,5572875.1773049645
5974600,8670825.2
1024000,2627471.186440678
5131900,8670825.2
3015200,5648964.814814814
2409600,6577257.86163522
102400,2627471.186440678
4596800,4213171.698113208
9352500,8194646.79144385
1331200,550158.4905660377
5002400,5648964.814814814
9120000,8264716.049382716
563200,1211584.2794759825
4050800,5624623.2558139535
2540800,6577257.86163522
15574400,6577257.86163522
4127200,8264716.049382716
5103200,4213171.698113208
4990500,8670825.2
16849600,14871509.401709402
768000,3901062.295081967
8317600,9390321.212121213
6375100,7828053.846153846
11416100,11156651.489361702
460800,2627471.186440678
3389600,5648964.814814814
4328600,6525491.338582677
7506400,6773153.503184713
1280000,2627471.186440678
12621600,5648964.814814814
5484800,6577257.86163522
1484800,1211584.2794759825
16904300,9033719.696969697
6022800,4904854.148471615
6244000,5648964.814814814
13141800,6525491.338582677
7928900,9033719.696969697
25607600,18696161.76470588
8007200,4904854.148471615
3089600,5521441.758241759
6093800,6408169.724770642
13246800,11156651.489361702
9391600,9604430.64516129
7853100,7828053.846153846
870400,2627471.186440678
5213400,6525491.338582677
2112700,6770826.315789473
5977600,2627471.186440678
5237800,6770826.315789473
21829900,16927065.36312849
4467600,6947436.269430052
9344000,6408169.724770642
9878300,12923541.420118343
7705700,8194646.79144385
7134900,9604430.64516129
11148100,8670825.2
51200,1681017.3410404625
6105000,5424037.226277372
9742300,13761523.27586207
8765400,11332790.909090908
6180800,8264716.049382716
16940600,14871509.401709402
5913600,2627471.186440678
4631400,6947436.269430052
5263100,8670825.2
563200,1211584.2794759825
4397600,4213171.698113208
7959100,10128187.301587302
13327600,33094800.0
6310000,5624623.2558139535
6836400,8670825.2
5604700,5242493.1034482755
3075800,6525491.338582677
11491200,10722364.285714285
7619000,7427003.493449782
2006400,5648964.814814814
6812000,5648964.814814814
16746600,8194646.79144385
14215600,11156651.489361702
1715200,2627471.186440678
9660300,10722364.285714285
12647400,9155456.0
5888000,2627471.186440678
6130000,5648964.814814814
9856000,2627471.186440678
10985500,9033719.696969697
5897600,5999249.1228070175
11840000,8264716.049382716
11783500,14871509.401709402
8929400,4990861.471861471
6532000,8670825.2
6262800,6770826.315789473
5795500,11156651.489361702
4326400,5648964.814814814
5734400,3901062.295081967
5282000,8194646.79144385
7260000,4904854.148471615
14506900,12923541.420118343
6815700,10722364.285714285
1177600,2627471.186440678
6860800,2627471.186440678
5443200,8264716.049382716
8920700,9033719.696969697
11328000,15554400.0
5780000,5572875.1773049645
7163600,8194646.79144385
204800,550158.4905660377
3123200,1211584.2794759825
793600,3901062.295081967
230400,2627471.186440678
6202000,5572875.1773049645
31432800,8264716.049382716
9241600,5196800.0
2622600,6947436.269430052
10562300,5242493.1034482755
3328000,6577257.86163522
5788800,5572875.1773049645
4892300,8670825.2
1280000,1681017.3410404625
3432400,4904854.148471615
16821500,18696161.76470588
14796800,2627471.186440678
460800,1681017.3410404625
4112000,5521441.758241759
1683200,7502446.511627907
5244800,5624623.2558139535
15973800,10128187.301587302
15539200,7502446.511627907
5797800,6408169.724770642
179200,2627471.186440678
5369400,7917255.395683453
25625600,6577257.86163522
6218100,9390321.212121213
2633600,6577257.86163522
4728800,4904854.148471615
12197200,16927065.36312849
1996800,2627471.186440678
11163300,8670825.2
1152000,1681017.3410404625
24662200,8670825.2
20652700,16927065.36312849
6222400,6577257.86163522
614400,1681017.3410404625
8989800,10861135.454545455
20361600,8264716.049382716
256000,550158.4905660377
1126400,1681017.3410404625
3424600,5999249.1228070175
2505200,5648964.814814814
8785400,7427003.493449782
9440000,8264716.049382716
4624800,5648964.814814814
14540900,24033901.796407185
17449200,16927065.36312849
4480000,2627471.186440678
6089700,8670825.2
9725100,8670825.2
512000,550158.4905660377
10916800,4990861.471861471
51200,2627471.186440678
16982400,24033901.796407185
7039600,9212127.083333334
6020100,9212127.083333334
10044300,12923541.420118343
11871200,4904854.148471615
12099000,10861135.454545455
18498200,24033901.796407185
10922000,8194646.79144385
6305100,8670825.2
7213600,9155456.0
7137500,10128187.301587302
10848100,7427003.493449782
14530400,9155456.0
8830400,5648964.814814814
4611400,6947436.269430052
7519100,10863653.846153846
3046400,2627471.186440678
5940600,8194646.79144385
1715200,2151101.3698630137
7755400,9155456.0
4870400,6577257.86163522
8574500,11156651.489361702
21670500,16927065.36312849
6215300,6770826.315789473
30407600,24033901.796407185
768000,2151101.3698630137
1280000,5196800.0
3846900,7828053.846153846
10381300,8670825.2
2304000,6577257.86163522
8292000,4990861.471861471
8517700,8670825.2
7153300,8194646.79144385
4441600,6577257.86163522
7519400,7335302.857142857
1433600,2151101.3698630137
5120000,2627471.186440678
10183200,7335302.857142857
2566400,5521441.758241759
14823200,16927065.36312849
10625000,6770826.315789473
4382400,4904854.148471615
5799600,6525491.338582677
10891000,11156651.489361702
23745300,24033901.796407185
8843900,8194646.79144385
5554400,6525491.338582677
8648400,7917255.395683453
1075200,1681017.3410404625
22195600,24033901.796407185
5621000,4990861.471861471
128000,2627471.186440678
5904000,5572875.1773049645
10496400,9212127.083333334
8193100,9033719.696969697
5363900,8670825.2
6285700,6773153.503184713
7640100,8032119.354838709
8256000,3915054.5454545454
9670400,7502446.511627907
1625600,3915054.5454545454
2108800,5648964.814814814
7194100,5424037.226277372
5399200,7917255.395683453
6346000,6525491.338582677
3817600,5521441.758241759
5118400,5648964.814814814
7846000,6947436.269430052
6937600,2627471.186440678
1792000,1681017.3410404625
1817600,2627471.186440678
5114200,7427003.493449782
17611200,18696161.76470588
1484800,2627471.186440678
4881300,5424037.226277372
5876800,5521441.758241759
7967500,6420612.280701755
5092800,5648964.814814814
921600,550158.4905660377
3904000,6577257.86163522
230400,2627471.186440678
10720000,8264716.049382716
18975200,18696161.76470588
6212800,8264716.049382716
9127600,8194646.79144385
4793000,6770826.315789473
10305100,8670825.2
2611200,1211584.2794759825
6682600,5572875.1773049645
24325300,24033901.796407185
6353700,5424037.226277372
23284800,9033719.696969697
23946000,16927065.36312849
8858400,8032119.354838709
16779500,8194646.79144385
5779200,5521441.758241759
9116800,5521441.758241759
4510800,6947436.269430052
3051200,5648964.814814814
7480100,12923541.420118343
1510400,2627471.186440678
8548900,10128187.301587302
5957300,6420612.280701755
12027800,13761523.27586207
22592500,16927065.36312849
4373600,8264716.049382716
5017600,2627471.186440678
13987700,13761523.27586207
2560000,2151101.3698630137
23785600,6577257.86163522
2912000,4990861.471861471
12019700,9033719.696969697
7625500,9033719.696969697
7028800,5648964.814814814
281600,2627471.186440678
1510400,3901062.295081967
3273200,4904854.148471615
4374400,4904854.148471615
4345600,5572875.1773049645
5731000,6770826.315789473
5407400,10982058.826923076
6698200,10861135.454545455
6988800,3901062.295081967
1638400,1681017.3410404625
31114400,18696161.76470588
2841600,2627471.186440678
6699000,14871509.401709402
11620200,18696161.76470588
5597000,6408169.724770642
7411200,8264716.049382716
5244400,6770826.315789473
10743200,12923541.420118343
6086200,6408169.724770642
153600,1211584.2794759825
8271600,4904854.148471615
2368000,3915054.5454545454
7179800,5572875.1773049645
10511400,11156651.489361702
9479200,10982058.826923076
20636600,18696161.76470588
8467000,8194646.79144385
4396200,8194646.79144385
11147300,11156651.489361702
896000,2151101.3698630137
4989500,7427003.493449782
870400,1211584.2794759825
15841600,18696161.76470588
8837200,5572875.1773049645
3328000,1681017.3410404625
5892900,8194646.79144385
153600,550158.4905660377
8880000,8264716.049382716
7907600,8194646.79144385
1920000,1306548.148148148
5050500,8194646.79144385
11493600,8194646.79144385
11912100,14871509.401709402
18482900,14871509.401709402
8082900,8194646.79144385
5009600,5648964.814814814
10620200,6525491.338582677
3615400,4990861.471861471
6445800,8670825.2
10174000,12923541.420118343
3469400,6947436.269430052
13950500,16927065.36312849
15777300,18696161.76470588
11229300,13761523.27586207
4605200,4990861.471861471
20294200,14871509.401709402
5206500,5424037.226277372
6195200,3901062.295081967
9369300,11156651.489361702
8172800,6577257.86163522
3056000,4904854.148471615
4302000,6525491.338582677
1088000,3915054.5454545454
51200,1211584.2794759825
14829700,17019851.724137932
2372000,5648964.814814814
6690000,8670825.2
4257600,4213171.698113208
1792000,2560000.0
14972300,5242493.1034482755
7359200,9604430.64516129
4646200,4990861.471861471
41184600,24033901.796407185
6214400,6408169.724770642
13219800,17019851.724137932
6358400,8194646.79144385
5574400,5648964.814814814
3353600,3901062.295081967
4196800,5648964.814814814
947200,2151101.3698630137
8018400,9033719.696969697
8121400,4990861.471861471
3430400,1681017.3410404625
409600,1211584.2794759825
2732800,5521441.758241759
10898500,8670825.2
4265600,5572875.1773049645
96786800,14871509.401709402
2150400,1211584.2794759825
7315700,9390321.212121213
6925000,8670825.2
4846400,5624623.2558139535
486400,1681017.3410404625
51200,550158.4905660377
7129600,5521441.758241759
7229800,6770826.315789473
204800,550158.4905660377
7482600,11156651.489361702
10282600,14871509.401709402
8564800,5648964.814814814
4976000,5521441.758241759
13035800,7828053.846153846
9753600,6577257.86163522
8299700,5242493.1034482755
4083200,2627471.186440678
6416600,6525491.338582677
5088100,6773153.503184713
4673000,6770826.315789473
3545600,6577257.86163522
6941300,11156651.489361702
6575100,6687035.0
7912400,4904854.148471615
18720000,5521441.758241759
9910700,12923541.420118343
6726200,6947436.269430052
5158400,3915054.5454545454
6830800,6770826.315789473
665600,1681017.3410404625
4025600,6577257.86163522
6539500,7427003.493449782
12823400,10861135.454545455
4756800,6525491.338582677
7232000,3915054.5454545454
18141600,12923541.420118343
4720000,5648964.814814814
7180800,5521441.758241759
4608000,5521441.758241759
9224200,6773153.503184713
10761900,11156651.489361702
7880400,9155456.0
4986000,4904854.148471615
13990700,12923541.420118343
6513600,6947436.269430052
5740200,10128187.301587302
18902100,14871509.401709402
11957400,18696161.76470588
1100800,2627471.186440678
5747200,8194646.79144385
1433600,1211584.2794759825
4802800,6420612.280701755
4379100,10128187.301587302
11878400,1211584.2794759825
5925200,9604430.64516129
14310800,13761523.27586207
5911500,8194646.79144385
6917900,6420612.280701755
6765000,6947436.269430052
6860800,8032119.354838709
12535100,11156651.489361702
10809500,13761523.27586207
18774400,10982058.826923076
4681800,4990861.471861471
409600,2627471.186440678
3776000,3915054.5454545454
12130600,10861135.454545455
4025600,4213171.698113208
12548800,5648964.814814814
102400,2627471.186440678
11085200,10128187.301587302
4256400,6947436.269430052
3187200,3915054.5454545454
15411400,18696161.76470588
23785800,24033901.796407185
5372000,8264716.049382716
2713600,2151101.3698630137
4432600,6525491.338582677
3891200,2627471.186440678
4868900,9390321.212121213
7142500,11156651.489361702
2066000,4213171.698113208
10150500,7917255.395683453
3207300,5424037.226277372
1305600,2151101.3698630137
6420200,8670825.2
5830000,6687035.0
6816000,5521441.758241759
1536000,1681017.3410404625
39360000,3915054.5454545454
5836800,6577257.86163522
844800,2627471.186440678
5540400,4213171.698113208
7007400,9390321.212121213
14548300,7828053.846153846
588800,1681017.3410404625
4822400,6770826.315789473
6669000,9033719.696969697
2585600,3901062.295081967
179200,2151101.3698630137
5087200,6947436.269430052
7088100,5999249.1228070175
10353100,7335302.857142857
3748800,4990861.471861471
4239600,4904854.148471615
640000,2151101.3698630137
3257600,6577257.86163522
8029100,7917255.395683453
4636000,4990861.471861471
1126400,5969066.666666667
6395900,8670825.2
4870400,6577257.86163522
17609600,16927065.36312849
4524500,7427003.493449782
5167600,9907051.612903226
665600,1072818.6046511629
5491200,7427003.493449782
8838600,8194646.79144385
4895900,7828053.846153846
1996800,3915054.5454545454
4876800,3915054.5454545454
7175300,9390321.212121213
5235200,2627471.186440678
51200,1072818.6046511629
9733300,13761523.27586207
8915200,7502446.511627907
5408000,6577257.86163522
4147200,4904854.148471615
972800,1681017.3410404625
1561600,2627471.186440678
7759800,9390321.212121213
3302400,5648964.814814814
1331200,2627471.186440678
12558100,16927065.36312849
4471600,4904854.148471615
6460200,4990861.471861471
1817600,2627471.186440678
6268800,5572875.1773049645
7625600,6770826.315789473
13743100,16927065.36312849
4988900,7917255.395683453
3264000,5521441.758241759
4694400,7502446.511627907
6315200,4990861.471861471
10780500,14871509.401709402
3583000,6947436.269430052
9613300,8670825.2
5043200,2627471.186440678
9285600,11156651.489361702
0,2627471.186440678
1190400,3915054.5454545454
11570800,5999249.1228070175
12935200,11156651.489361702
13051200,4213171.698113208
12453900,15251452.631578946
4802000,7828053.846153846
4258800,11156651.489361702
11727200,24033901.796407185
10350300,11156651.489361702
614400,1072818.6046511629
3660800,2627471.186440678
20104300,11156651.489361702
460800,1072818.6046511629
11424000,8194646.79144385
11292800,11156651.489361702
3592800,5648964.814814814
460800,2151101.3698630137
5880700,7427003.493449782
14550700,7828053.846153846
6224000,5521441.758241759
6214800,10268700.0
7240800,8670825.2
5918400,8264716.049382716
14070400,11156651.489361702
5140800,8194646.79144385
16700800,13761523.27586207
3096200,4990861.471861471
